"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost"
10119,13,1528,"03.02.2017",true,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
10121,36,554,"04.11.2017",true,Approved,Solex,Standard,low,medium,"945,04","507,58"
10125,68,2497,"04.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
10132,7,3174,"06.04.2017",true,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
10135,51,733,"01.08.2017",true,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
10136,96,1636,"07.02.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
10141,78,3395,"07.07.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
10145,18,1237,"07.12.2017",false,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
10156,0,844,"05.08.2017",false,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
10158,2,1890,"01.05.2017",true,Approved,Solex,Standard,medium,medium,"71,49","53,62"
10161,35,2879,"06.11.2017",true,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
10162,2,64,"05.02.2017",true,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
10163,61,2887,"06.12.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
10165,0,633,"08.08.2017",true,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
10166,44,596,"08.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
10167,2,597,"01.07.2017",true,Approved,Solex,Standard,medium,medium,"71,49","53,62"
10168,59,1430,"03.06.2017",false,Approved,Solex,Standard,medium,large,"1061,56","733,58"
10169,80,949,"05.04.2017",true,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
10172,82,3044,"05.08.2017",true,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
10176,74,989,"06.05.2017",false,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
10197,79,2874,"07.06.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
10199,27,654,"02.12.2017",false,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
10200,60,1334,"04.05.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
10202,90,2232,"07.07.2017",true,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
10203,24,186,"07.08.2017",true,Approved,Solex,Road,medium,large,"1777,8","820,78"
10207,53,1556,"08.03.2017",false,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
10209,88,2548,"07.10.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
10217,83,3031,"08.11.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
10219,0,2458,"07.10.2017",false,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
10223,62,2965,"02.07.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
10226,83,529,"02.07.2017",true,Approved,Solex,Touring,medium,large,"2083,94","675,03"
10232,83,2134,"08.04.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
10241,28,1370,"04.12.2017",false,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
10242,39,2993,"04.04.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
10244,51,2321,"06.05.2017",true,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
10252,40,963,"01.07.2017",true,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
10253,36,441,"08.01.2017",false,Approved,Solex,Standard,low,medium,"945,04","507,58"
10256,0,1406,"08.10.2017",true,Approved,Solex,Standard,medium,medium,"100,35","75,26"
10257,86,580,"06.12.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
10261,78,3256,"05.05.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
10263,68,1825,"09.02.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
10264,23,2826,"08.05.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
10270,0,923,"03.03.2017",false,Approved,Solex,Standard,medium,large,"202,62","151,96"
10272,0,1942,"08.06.2017",false,Approved,Solex,Standard,medium,medium,"100,35","75,26"
10279,52,1113,"01.12.2017",true,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
10281,1,1568,"02.08.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
10286,14,2512,"01.08.2017",false,Approved,Solex,Standard,high,large,"1842,92","1105,75"
10288,79,2254,"06.11.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
10290,80,2580,"05.05.2017",false,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
10298,41,331,"07.02.2017",true,Approved,Solex,Road,medium,medium,"416,98","312,74"
10299,49,2822,"06.03.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
10305,89,1471,"08.11.2017",false,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
10308,24,1888,"03.04.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
10311,68,2936,"01.11.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
10315,65,1547,"06.07.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
10329,78,2543,"07.02.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
10332,31,389,"04.02.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
10343,10,868,"08.10.2017",true,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
10347,19,3165,"03.07.2017",false,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
10349,78,3149,"08.09.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
10356,88,1197,"02.12.2017",false,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
10357,81,1798,"08.02.2017",true,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
10358,53,1440,"09.04.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
10365,36,3400,"04.12.2017",true,Approved,Solex,Standard,low,medium,"945,04","507,58"
10367,0,970,"07.07.2017",true,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
10368,51,1442,"03.03.2017",false,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
10369,43,1989,"08.12.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
10377,88,2695,"07.02.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
10379,59,1977,"08.09.2017",true,Approved,Solex,Standard,medium,large,"1061,56","733,58"
10382,23,3463,"03.02.2017",true,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
10388,41,567,"04.10.2017",true,Approved,Solex,Road,medium,medium,"416,98","312,74"
10389,1,2087,"05.11.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
10390,52,1957,"07.04.2017",true,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
10391,74,614,"08.08.2017",false,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
10396,65,3352,"01.09.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
10398,65,859,"04.05.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
10407,62,2535,"04.08.2017",true,Approved,Solex,Standard,medium,medium,"478,16","298,72"
10408,87,1046,"08.11.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
10410,5,1656,"07.10.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
10412,83,1486,"06.10.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
10416,9,1296,"08.06.2017",false,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
10417,79,3467,"02.07.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
10420,27,3014,"01.09.2017",false,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
10421,81,1294,"07.07.2017",false,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
10424,93,3267,"04.06.2017",true,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
10432,21,3462,"03.06.2017",true,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
10433,13,943,"09.03.2017",false,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
10434,19,579,"07.08.2017",true,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
10437,0,3122,"05.04.2017",false,Approved,Solex,Standard,medium,medium,"71,49","53,62"
10444,30,11,"02.08.2017",false,Approved,Solex,Standard,high,medium,"748,17","448,90"
10446,3,1123,"04.01.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
10449,1,1233,"02.07.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
10450,81,2181,"01.08.2017",false,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
10454,31,240,"03.10.2017",true,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
10455,64,217,"06.11.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
10457,70,310,"07.02.2017",false,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
10461,16,2962,"07.09.2017",true,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
10462,34,3394,"08.10.2017",false,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
10466,85,2520,"04.01.2017",false,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
10468,77,173,"04.07.2017",true,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
10469,57,1383,"03.11.2017",false,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
10478,49,508,"05.07.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
10483,52,935,"07.11.2017",false,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
10484,33,1347,"07.02.2017",true,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
10497,65,3420,"05.07.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
10498,70,475,"01.11.2017",false,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
10504,18,2133,"01.09.2017",true,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
10505,58,361,"06.08.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
10506,97,242,"07.04.2017",true,Approved,Solex,Standard,medium,large,"202,62","151,96"
10509,30,1773,"01.06.2017",false,Approved,Solex,Standard,high,medium,"748,17","448,90"
10511,45,2361,"04.06.2017",true,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
10519,73,924,"08.02.2017",false,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
10520,79,3408,"08.12.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
10521,43,445,"09.02.2017",true,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
10523,69,2558,"02.07.2017",false,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
10525,73,2152,"09.04.2017",true,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
10527,0,2853,"07.02.2017",true,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
10531,35,1721,"02.01.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
10535,56,1366,"07.06.2017",false,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
10537,49,2939,"07.09.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
10545,67,2763,"03.11.2017",true,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
10549,22,1518,"06.09.2017",false,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
10552,4,2417,"08.12.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
10554,35,438,"04.09.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
10561,84,563,"05.08.2017",true,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
10562,46,39,"04.08.2017",false,Approved,Solex,Standard,low,medium,"1289,85","74,51"
10564,83,2518,"05.10.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
10569,34,1765,"08.02.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
10572,2,1877,"08.06.2017",true,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
10578,65,214,"04.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
10589,46,3261,"06.05.2017",true,Approved,Solex,Standard,low,medium,"1289,85","74,51"
10590,6,1699,"01.06.2017",true,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
10591,63,2737,"02.12.2017",false,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
10598,46,2234,"05.06.2017",true,Approved,Solex,Standard,low,medium,"1289,85","74,51"
10600,99,539,"01.09.2017",true,Approved,Trek Bicycles,Road,low,small,"1720,7","1531,42"
10601,39,2681,"06.06.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
10603,23,724,"07.12.2017",true,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
10607,18,1497,"03.06.2017",true,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
10608,74,991,"01.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
10612,45,255,"09.04.2017",false,Approved,Solex,Standard,medium,medium,"441,49","84,99"
10613,21,359,"03.11.2017",true,Approved,Solex,Standard,medium,large,"1071,23","380,74"
10615,39,2493,"06.11.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
10618,0,531,"03.02.2017",true,Approved,Solex,Standard,medium,medium,"71,49","53,62"
10624,56,2241,"02.02.2017",true,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
10625,19,2560,"08.09.2017",false,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
10631,81,2941,"08.04.2017",false,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
10635,34,2844,"07.12.2017",false,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
10637,0,3035,"04.05.2017",true,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
10639,22,2249,"06.09.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
10641,14,2443,"09.02.2017",false,Approved,Solex,Standard,high,large,"1842,92","1105,75"
10643,5,2583,"03.02.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
10645,14,1081,"02.10.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
10646,93,1785,"05.05.2017",true,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
10648,82,433,"08.08.2017",false,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
10657,23,1905,"07.06.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
10665,54,733,"01.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"1292,84","13,44"
10667,40,2610,"07.05.2017",false,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
10669,7,2598,"01.10.2017",false,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
10672,36,3050,"05.09.2017",false,Approved,Solex,Standard,low,medium,"1289,85","74,51"
10676,53,29,"04.01.2017",false,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
10677,85,1951,"03.09.2017",false,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
10682,4,1000,"09.04.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
10683,0,1286,"03.02.2017",true,Approved,Solex,Standard,medium,medium,"100,35","75,26"
10693,14,2490,"08.07.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
10694,92,2858,"06.06.2017",false,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
10698,46,2019,"04.06.2017",false,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
10699,29,921,"07.09.2017",false,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
10701,89,2175,"09.03.2017",true,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
10702,97,2164,"07.04.2017",true,Approved,Solex,Standard,medium,large,"202,62","151,96"
10706,69,2432,"04.01.2017",true,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
10709,79,2883,"07.07.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
10712,91,949,"03.10.2017",true,Approved,Solex,Standard,medium,medium,"100,35","75,26"
10713,39,2788,"02.09.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
10714,32,1109,"05.06.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
10720,96,1447,"02.06.2017",true,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
10724,3,3389,"06.11.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
10727,90,1391,"01.08.2017",true,Approved,Solex,Standard,low,medium,"945,04","507,58"
10731,48,2517,"07.08.2017",false,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
10735,69,1481,"01.12.2017",true,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
10739,5,720,"03.01.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
10742,85,1307,"08.08.2017",true,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
10745,81,1595,"03.10.2017",true,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
10748,43,1690,"08.04.2017",true,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
10751,22,587,"07.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
10754,98,2260,"02.04.2017",false,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
10759,35,2687,"03.08.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
10770,90,660,"07.08.2017",false,Approved,Solex,Standard,low,medium,"945,04","507,58"
10771,81,1457,"01.09.2017",false,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
10774,37,651,"04.01.2017",true,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
10775,1,17,"01.05.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
10776,38,973,"08.08.2017",true,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
10781,21,2642,"05.03.2017",false,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
10782,43,2475,"06.10.2017",true,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
10785,72,1290,"01.06.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
10790,31,2535,"08.05.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
10792,89,8,"04.01.2017",true,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
10803,7,128,"01.08.2017",true,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
10804,74,2363,"02.06.2017",false,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
10808,58,1314,"02.08.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
10811,15,1645,"05.02.2017",false,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
10814,14,2323,"01.06.2017",true,Approved,Solex,Standard,high,large,"1842,92","1105,75"
10818,72,429,"02.10.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
10824,0,37,"07.05.2017",false,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
10827,19,3334,"08.09.2017",false,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
10829,66,457,"09.03.2017",false,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
